starttime,close,high,interval,low,open,quotevolume,symbol,tradenum,volume,vrb_bb_upper,vrb_bb_lower,st_line,st_dir,st_up,st_dn
2025-02-04 04:00:00,98448.02,100764.11,4h,98229.82,100629.7,743682967.5937258,BTCUSDT,957550,7495.21052,107134.47414952645,93232.9241838069,95853.41358064981,-1,105511.52761846354,95853.41358064981
2025-02-04 08:00:00,98967.7,99445.17,4h,97860.0,98448.01,447617298.4516712,BTCUSDT,889605,4539.23391,106496.25885972433,93390.44780694233,95853.41358064981,-1,104524.80623754037,95853.41358064981
2025-02-04 12:00:00,99347.19,100415.0,4h,98275.98,98967.7,837153150.4740736,BTCUSDT,1398359,8422.36725,105578.32909677178,93798.64256989487,95853.41358064981,-1,104524.80623754037,95853.41358064981
2025-02-04 16:00:00,98859.77,100777.93,4h,98778.58,99347.18,658596623.724685,BTCUSDT,1272303,6617.95049,105284.57022678504,93804.68893988161,95853.41358064981,-1,104524.80623754037,95853.41358064981
2025-02-04 20:00:00,97763.13,99444.02,4h,96150.0,98859.78,915545881.1254616,BTCUSDT,1667607,9365.42724,104951.0638237538,93749.32617624619,95853.41358064981,-1,103821.85342978619,95853.41358064981
2025-02-05 00:00:00,98040.0,98930.44,4h,97131.43,97763.14,395840052.1724329,BTCUSDT,831919,4039.38442,104600.30140889484,93749.3227577718,95853.41358064981,-1,103212.58750829687,95853.41358064981
2025-02-05 04:00:00,97864.43,98332.41,4h,97352.77,98040.01,316415929.84229034,BTCUSDT,553580,3233.50156,104225.426674955,93765.69249171167,95853.41358064981,-1,103045.96813288202,95853.41358064981
2025-02-05 08:00:00,98198.0,98256.0,4h,97257.05,97864.43,305995540.8132931,BTCUSDT,506034,3128.59694,103832.13448991894,93839.75051008107,95853.41358064981,-1,102962.01222623792,95853.41358064981
2025-02-05 12:00:00,98116.24,99149.0,4h,97734.69,98198.0,510707494.1721012,BTCUSDT,836692,5192.00486,103382.36517734271,93959.71565599063,95853.41358064981,-1,102863.86136492602,95853.41358064981
2025-02-05 16:00:00,97370.0,98277.02,4h,96500.0,98116.24,469607207.06819266,BTCUSDT,1017892,4822.00148,102974.66834926688,94009.11248406647,95853.41358064981,-1,102419.74029667972,95853.41358064981
2025-02-05 20:00:00,96612.43,97706.37,4h,96155.0,97370.0,563775929.7613752,BTCUSDT,725646,5817.81518,102756.27109548249,93892.2414045175,95853.41358064981,-1,101642.33603184574,95853.41358064981
2025-02-06 00:00:00,97355.67,97493.07,4h,96430.78,96612.44,247622714.829299,BTCUSDT,517373,2552.15194,102679.61944773248,93814.6272189342,95853.41358064981,-1,101607.00598025345,95853.41358064981
2025-02-06 04:00:00,98195.61,98436.61,4h,97273.71,97355.66,203290934.2241406,BTCUSDT,327823,2075.46063,102559.14088068566,93814.46495264767,95853.41358064981,-1,101607.00598025345,95853.41358064981
2025-02-06 08:00:00,98877.99,99120.0,4h,97910.01,98195.6,269205952.9651628,BTCUSDT,451779,2729.43375,102560.24442947748,93814.47723718917,95853.41358064981,-1,101607.00598025345,95853.41358064981
2025-02-06 12:00:00,97333.09,99040.09,4h,96930.17,98877.99,607804168.4137639,BTCUSDT,1171515,6201.57209,102452.9400108462,93753.9666558205,95853.41358064981,-1,101607.00598025345,95853.41358064981
2025-02-06 16:00:00,95983.0,97547.71,4h,95676.64,97333.09,582521980.7851423,BTCUSDT,1090072,6034.55958,102482.90893281462,93533.1510671854,95853.41358064981,-1,101565.74907895381,95853.41358064981
2025-02-06 20:00:00,96554.35,97093.5,4h,95800.0,95982.99,378626170.0000515,BTCUSDT,684245,3922.02606,102491.93408986236,93428.60591013764,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-07 00:00:00,97444.04,97805.6,4h,96409.65,96554.35,306683262.9626477,BTCUSDT,619055,3156.6758,102161.06897128712,94043.24602871285,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-07 04:00:00,96757.05,97883.12,4h,96566.0,97444.04,240043155.6323386,BTCUSDT,507722,2473.49968,102025.04171868271,94297.9432813173,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-07 08:00:00,97750.0,97750.0,4h,96613.24,96757.04,216288865.4917896,BTCUSDT,399461,2223.55235,101802.45988521916,94740.7009481142,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-07 12:00:00,98283.98,100137.99,4h,97165.51,97749.99,1223798079.5424187,BTCUSDT,1528584,12394.34552,101766.71516736984,94729.94399929684,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-07 16:00:00,96898.56,98563.55,4h,96856.78,98283.98,660963581.1941104,BTCUSDT,1201919,6759.22647,101065.59752090508,95015.9416457616,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-07 20:00:00,96506.8,96944.1,4h,95620.34,96898.56,459815489.8505292,BTCUSDT,755715,4786.92083,100427.3673501924,95252.36181647425,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-08 00:00:00,96699.23,96880.0,4h,96335.42,96506.8,193863659.8690906,BTCUSDT,368221,2006.38123,99875.97835092372,95476.21164907626,95853.41358064981,-1,101088.11512500614,95853.41358064981
2025-02-08 04:00:00,96209.92,96699.24,4h,95785.09,96699.24,172143203.6561586,BTCUSDT,315437,1789.48604,99860.94756760178,95304.73409906487,95853.41358064981,-1,100901.233385687,95853.41358064981
2025-02-08 08:00:00,96120.0,96293.48,4h,95865.71,96209.92,111824536.4149888,BTCUSDT,226649,1164.01705,99735.66372637,95192.70960696333,95853.41358064981,-1,100414.01346640264,95853.41358064981
2025-02-08 12:00:00,95843.74,96517.52,4h,95688.0,96120.0,240154119.791108,BTCUSDT,349708,2499.53256,99506.10343355376,95130.31573311293,100094.44229308251,1,100094.44229308251,95853.41358064981
2025-02-08 16:00:00,96579.99,96750.0,4h,95749.88,95843.74,147946201.7930665,BTCUSDT,302670,1536.63554,99285.63154565162,95160.80595434838,100094.44229308251,1,100094.44229308251,92102.45257157162
2025-02-08 20:00:00,96444.74,96712.0,4h,96358.5,96579.99,111108545.9914506,BTCUSDT,195207,1151.19052,99245.92726896743,95090.64439769926,100094.44229308251,1,100094.44229308251,92571.22944299303
2025-02-09 00:00:00,97300.0,97300.0,4h,96360.14,96444.75,199922569.32051167,BTCUSDT,304317,2064.373,99166.56144065595,95108.34355934408,100094.44229308251,1,100094.44229308251,92893.09472084338
2025-02-09 04:00:00,97057.83,97323.09,4h,96777.77,97299.99,109700343.8590965,BTCUSDT,186657,1130.18566,99097.39510060582,95110.29323272753,100094.44229308251,1,100094.44229308251,93332.00673480122
2025-02-09 08:00:00,96554.01,97294.46,4h,96509.96,97057.83,175461936.5395144,BTCUSDT,257198,1810.78846,98961.9693066363,95108.71986003038,100094.44229308251,1,100094.44229308251,93332.00673480122
2025-02-09 12:00:00,96488.15,96703.99,4h,95700.0,96554.01,309537258.18020207,BTCUSDT,407464,3215.85687,98826.76587723286,95108.24912276713,100094.44229308251,1,100094.44229308251,93332.00673480122
2025-02-09 16:00:00,96064.74,96567.8,4h,95888.88,96488.14,144760315.2297203,BTCUSDT,327136,1504.3182,98812.70176505878,95013.54156827454,99833.37347512481,1,99833.37347512481,93332.00673480122
2025-02-09 20:00:00,96462.75,96760.0,4h,94713.0,96064.73,420112729.1817524,BTCUSDT,810420,4395.39394,98814.09166761242,94999.6783323876,99752.27980136857,1,99752.27980136857,93332.00673480122
2025-02-10 00:00:00,96814.98,97131.47,4h,95256.0,96462.75,427665815.1976792,BTCUSDT,858227,4441.97007,98777.50567424172,94991.2068257583,99752.27980136857,1,99752.27980136857,93332.00673480122
2025-02-10 04:00:00,97429.83,97640.02,4h,96632.81,96814.97,360930695.9997336,BTCUSDT,511724,3716.17533,98643.36460777115,95061.53289222885,99752.27980136857,1,99752.27980136857,93712.89850426487
2025-02-10 08:00:00,97661.16,97954.69,4h,97358.79,97429.83,344066791.557972,BTCUSDT,385421,3520.47325,98316.07485938564,95287.42014061435,99752.27980136857,1,99752.27980136857,94242.84807905162
2025-02-10 12:00:00,97218.69,98345.0,4h,96866.66,97661.15,442413669.0711374,BTCUSDT,815734,4536.33685,98301.9042047428,95292.05746192385,99752.27980136857,1,99752.27980136857,94242.84807905162
2025-02-10 16:00:00,97376.0,97643.29,4h,96866.39,97218.68,270982603.374169,BTCUSDT,619175,2785.34059,98324.20742455154,95385.83757544842,99752.27980136857,1,99752.27980136857,94242.84807905162
2025-02-10 20:00:00,97430.82,97490.71,4h,97128.79,97376.0,153052477.468095,BTCUSDT,285638,1572.57928,98379.14599819624,95403.93816847046,99752.27980136857,1,99752.27980136857,94405.8148355269
2025-02-11 00:00:00,97607.3,98149.92,4h,97416.62,97430.82,198062671.64267367,BTCUSDT,517016,2024.92177,98403.86671348965,95392.82245317702,99752.27980136857,1,99752.27980136857,94622.81259375054
2025-02-11 04:00:00,98268.97,98478.42,4h,97558.99,97607.31,254063580.9108612,BTCUSDT,407323,2586.68133,98612.34599375052,95310.33650624947,99752.27980136857,1,99752.27980136857,95004.74071406302
2025-02-11 08:00:00,98151.52,98330.0,4h,97885.62,98268.98,167139035.9342218,BTCUSDT,279844,1703.70026,98690.08162653264,95266.06087346734,99752.27980136857,1,99752.27980136857,95391.22167835986
2025-02-11 12:00:00,97007.53,98158.89,4h,96595.33,98151.51,412484516.1422009,BTCUSDT,969337,4245.10245,98496.32219710268,95353.44946956396,99752.27980136857,1,99752.27980136857,95391.22167835986
2025-02-11 16:00:00,95040.82,97045.53,4h,94876.88,97007.54,468375432.50670874,BTCUSDT,873247,4884.73711,98679.46962056568,95015.49037943431,99408.05618528022,1,99408.05618528022,95391.22167835986
2025-02-11 20:00:00,95778.2,96512.7,4h,94928.47,95040.81,306409609.2496532,BTCUSDT,669819,3202.62087,98719.2128882593,94915.03044507402,98826.97662601621,1,98826.97662601621,91992.0433739838
2025-02-12 00:00:00,95299.27,96263.99,4h,95100.0,95778.21,230476795.9025294,BTCUSDT,489956,2407.32134,98806.47957299699,94711.100427003,98826.97662601621,1,98826.97662601621,92160.4359552846
2025-02-12 04:00:00,96069.58,96188.68,4h,95267.71,95299.28,185796757.1503556,BTCUSDT,373404,1939.80551,98811.59906060186,94694.28593939815,98826.97662601621,1,98826.97662601621,92263.20565752038
2025-02-12 08:00:00,96094.65,96469.78,4h,95913.49,96069.58,220887353.1222799,BTCUSDT,363581,2296.45775,98812.6104018853,94691.1620981147,98826.97662601621,1,98826.97662601621,92825.06237464435
2025-02-12 12:00:00,95816.18,96631.66,4h,94088.23,96094.65,1123671853.41759,BTCUSDT,1986948,11805.54003,98814.66845608078,94686.80737725255,98826.97662601621,1,98826.97662601621,92825.06237464435
2025-02-12 16:00:00,97205.06,97700.0,4h,95120.3,95816.18,647518208.1266731,BTCUSDT,1058047,6689.55876,98850.84363419139,94702.72136580864,98826.97662601621,1,98826.97662601621,93116.43771811653
2025-02-12 20:00:00,97869.99,98119.99,4h,96854.97,97205.06,391791200.6749376,BTCUSDT,720801,4012.48286,98972.09893015717,94700.23690317615,98826.97662601621,1,98826.97662601621,94130.19608221069
2025-02-13 00:00:00,97498.42,98083.91,4h,97367.45,97870.0,207882415.59245393,BTCUSDT,404120,2127.33742,98993.84486520445,94695.02596812887,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-13 04:00:00,96070.23,97564.83,4h,95800.0,97498.43,326501660.7254737,BTCUSDT,608209,3383.93788,98983.56320815023,94623.00762518308,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-13 08:00:00,95925.11,96336.0,4h,95599.57,96070.23,302866725.0976996,BTCUSDT,557117,3154.64728,98998.33519045838,94555.82730954162,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-13 12:00:00,95998.0,96480.06,4h,95336.0,95925.12,520722252.51817954,BTCUSDT,1095503,5428.60469,99007.81065720215,94505.50600946453,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-13 16:00:00,95627.76,96361.58,4h,95217.36,95998.0,353040155.9499453,BTCUSDT,797271,3689.67744,99034.71259438606,94442.18907228058,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-13 20:00:00,96608.14,96774.71,4h,95600.0,95627.75,205975036.5083666,BTCUSDT,447236,2137.57145,99037.37078363691,94451.64671636307,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-14 00:00:00,97129.98,97190.0,4h,96356.41,96608.13,174652922.9756761,BTCUSDT,309700,1805.7947,99058.40344258994,94456.86405741004,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-14 04:00:00,96944.09,97248.6,4h,96561.36,97129.98,172651073.5455733,BTCUSDT,234558,1782.53303,99013.87563093024,94460.91353573641,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-14 08:00:00,96887.56,97196.0,4h,96799.99,96944.09,170577450.2866641,BTCUSDT,263934,1758.38512,98932.15922275578,94478.16327724422,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-14 12:00:00,96924.39,97568.28,4h,96252.82,96887.55,387327436.6260316,BTCUSDT,766397,3999.36783,98907.039931637,94478.75756836301,98826.97662601621,1,98826.97662601621,94345.06077810017
2025-02-14 16:00:00,97940.45,98826.0,4h,96494.17,96924.57,588552572.1939276,BTCUSDT,1194586,6009.55921,98992.98397914977,94439.85102085023,98826.97662601621,1,98826.97662601621,94397.90271094206
2025-02-14 20:00:00,97500.48,98264.85,4h,96697.56,97940.44,274311763.24114275,BTCUSDT,730389,2817.38657,99001.83733234709,94436.8026676529,98826.97662601621,1,98826.97662601621,94716.68182539496
2025-02-15 00:00:00,97653.19,97972.26,4h,97223.58,97500.47,147063478.6472042,BTCUSDT,330846,1506.43225,99008.50875624667,94433.95541042004,98826.97662601621,1,98826.97662601621,94716.68182539496
2025-02-15 04:00:00,97346.26,97780.73,4h,97345.5,97653.19,100411749.0543095,BTCUSDT,211318,1029.42986,98850.80439874293,94514.76726792373,98826.97662601621,1,98826.97662601621,94716.68182539496
2025-02-15 08:00:00,97615.59,97731.09,4h,97301.77,97346.27,85267521.4739949,BTCUSDT,215600,874.17838,98748.99964779528,94571.91118553802,98826.97662601621,1,98826.97662601621,94716.68182539496
2025-02-15 12:00:00,97633.22,97962.51,4h,97426.57,97615.59,196270566.1137432,BTCUSDT,389111,2009.35817,98824.9420276868,94548.10963897986,98826.97662601621,1,98826.97662601621,94990.4122512956
2025-02-15 16:00:00,97531.9,97714.39,4h,97304.38,97633.21,89879693.3168836,BTCUSDT,266360,921.83788,98786.89287040866,94793.74879625798,98826.97662601621,1,98826.97662601621,95052.40388873081
2025-02-15 20:00:00,97569.66,97741.35,4h,97414.05,97531.91,98352385.1719566,BTCUSDT,281092,1008.14029,98825.29092751816,94904.63907248186,98826.97662601621,1,98826.97662601621,95136.74769429427
2025-02-16 00:00:00,97547.17,97704.47,4h,97411.11,97569.67,91249516.083402,BTCUSDT,191250,935.38493,98767.17991267824,95150.07508732176,98826.97662601621,1,98826.97662601621,95258.89955957956
2025-02-16 04:00:00,97248.98,97682.04,4h,97212.0,97547.17,72769664.1897904,BTCUSDT,135438,746.42703,98760.4494697612,95255.08886357213,98826.97662601621,1,98826.97662601621,95258.89955957956
2025-02-16 08:00:00,97336.0,97388.89,4h,97061.58,97248.98,115415662.9916855,BTCUSDT,228479,1186.96965,98752.44573107455,95366.53843559211,98826.97662601621,1,98826.97662601621,95258.89955957956
2025-02-16 12:00:00,96911.01,97336.0,4h,96645.35,97335.99,182639394.8633168,BTCUSDT,314961,1883.07426,98672.3587516163,95537.86124838368,98826.97662601621,1,98826.97662601621,95258.89955957956
2025-02-16 16:00:00,97058.47,97169.15,4h,96609.05,96911.01,115135554.090967,BTCUSDT,315775,1187.57052,98665.52702773127,95532.47713893538,98826.97662601621,1,98826.97662601621,95258.89955957956
2025-02-16 20:00:00,96118.12,97282.38,4h,96046.18,97058.47,217484450.0758115,BTCUSDT,410798,2251.99851,98612.34170239739,95439.67329760263,98826.97662601621,1,98826.97662601621,95258.89955957956
2025-02-17 00:00:00,96215.33,96638.05,4h,96023.17,96118.12,179716778.7487783,BTCUSDT,366104,1866.57226,98588.59606086025,95356.4947724731,98349.22373391154,1,98349.22373391154,95258.89955957956
2025-02-17 04:00:00,96068.22,96463.2,4h,95800.0,96215.32,262077787.1243845,BTCUSDT,359463,2725.98131,98588.80485557235,95356.11847776099,98255.60404721595,1,98255.60404721595,95258.89955957956
2025-02-17 08:00:00,96063.18,96395.68,4h,95937.05,96068.21,219482144.0889379,BTCUSDT,390760,2282.57983,98572.5816288396,95383.84753782707,98075.22359485515,1,98075.22359485515,95258.89955957956
2025-02-17 12:00:00,95659.46,97046.59,4h,95564.0,96063.17,427549752.5763484,BTCUSDT,643328,4434.60458,98620.44300351148,95307.77449648852,97881.39041511242,1,97881.39041511242,95258.89955957956
2025-02-17 16:00:00,95531.36,95945.49,4h,95205.0,95659.45,332556168.3553926,BTCUSDT,708588,3482.13274,98637.24986047961,95282.93430618706,97549.70439435678,1,97549.70439435678,95258.89955957956
2025-02-17 20:00:00,95780.0,96413.43,4h,95488.9,95531.36,163210895.2816261,BTCUSDT,362994,1700.17438,98696.41077838193,95154.76172161805,97549.70439435678,1,97549.70439435678,95258.89955957956
2025-02-18 00:00:00,96200.0,96322.97,4h,95538.01,95780.01,153826724.5661327,BTCUSDT,327276,1602.3437,98690.34997277583,95083.32419389083,97549.70439435678,1,97549.70439435678,95258.89955957956
2025-02-18 04:00:00,95456.93,96300.73,4h,95254.12,96200.0,303620783.2792303,BTCUSDT,556723,3176.48546,98764.01211984786,94885.73204681881,97549.70439435678,1,97549.70439435678,95258.89955957956
2025-02-18 08:00:00,95640.34,95872.17,4h,95050.0,95456.92,237109495.53324673,BTCUSDT,448965,2483.18123,98799.66472680923,94746.14443985744,97547.84740904356,1,97547.84740904356,95258.89955957956
2025-02-18 12:00:00,95546.48,96753.91,4h,95200.0,95640.35,429250731.9660363,BTCUSDT,992102,4474.04458,98830.40924553736,94600.57408779595,97518.4732885914,1,97518.4732885914,95258.89955957956
2025-02-18 16:00:00,94104.14,95633.15,4h,93388.09,95546.49,645845478.326708,BTCUSDT,1203263,6846.15491,98942.74508229908,94168.54575103428,97050.76362416182,1,97050.76362416182,95258.89955957956
2025-02-18 20:00:00,95671.74,95685.0,4h,93730.72,94104.15,454341589.2206512,BTCUSDT,705919,4785.98483,98852.82955080533,94106.06628252802,97050.76362416182,1,97050.76362416182,92342.66905704627
2025-02-19 00:00:00,95710.26,95961.54,4h,95055.0,95671.74,206273639.2427562,BTCUSDT,432282,2158.62817,98719.54537314332,94077.43962685666,97050.76362416182,1,97050.76362416182,93262.39960419395
2025-02-19 04:00:00,95687.71,95846.15,4h,95029.99,95710.25,327989757.39184433,BTCUSDT,356639,3441.18957,98621.78266524844,94036.98983475156,97050.76362416182,1,97050.76362416182,93385.61337398426
2025-02-19 08:00:00,96422.6,96468.99,4h,95616.6,95687.71,231787778.4559912,BTCUSDT,315193,2411.90713,98473.09770275574,94086.25896391095,97050.76362416182,1,97050.76362416182,93655.35720528505
2025-02-19 12:00:00,95943.74,96700.0,4h,95536.36,96422.6,341466889.6394307,BTCUSDT,738586,3550.14153,98290.72592524855,94127.8407414181,97050.76362416182,1,97050.76362416182,93771.67559502082
2025-02-19 16:00:00,96206.54,96480.0,4h,95407.41,95943.74,265520050.7182645,BTCUSDT,579684,2763.82004,98118.18687434097,94189.93312565902,97050.76362416182,1,97050.76362416182,93771.67559502082
2025-02-19 20:00:00,96644.37,96899.99,4h,96058.38,96206.54,203779456.6549636,BTCUSDT,361841,2112.8231,97956.49907192348,94274.5134280765,97050.76362416182,1,97050.76362416182,94060.02154950626
2025-02-20 00:00:00,97055.25,97362.83,4h,96415.09,96644.37,263935131.3174495,BTCUSDT,341429,2723.25483,97850.81187298798,94339.20729367869,94489.65622203096,-1,97050.76362416182,94489.65622203096
2025-02-20 04:00:00,96867.92,97339.11,4h,96781.57,97055.24,227251082.876574,BTCUSDT,227894,2341.17162,97779.14775131177,94379.11641535489,94667.92316092941,-1,99255.24683907058,94667.92316092941
2025-02-20 08:00:00,97207.92,97384.03,4h,96801.61,96867.92,154479079.3865358,BTCUSDT,199450,1589.77673,97750.19146445143,94397.39936888189,94765.44125288294,-1,99255.24683907058,94765.44125288294
2025-02-20 12:00:00,96903.77,98062.15,4h,96799.42,97207.93,428800120.41599745,BTCUSDT,692782,4401.17328,97748.95183482928,94398.03566517074,94813.3489402388,-1,99255.24683907058,94813.3489402388
2025-02-20 16:00:00,98422.8,98518.0,4h,96888.0,96903.76,374283360.6857507,BTCUSDT,561382,3819.64673,98123.23165337027,94137.4500132964,95115.18049322686,-1,99255.24683907058,95115.18049322686
2025-02-20 20:00:00,98305.0,98711.36,4h,98000.0,98422.8,214638050.0492432,BTCUSDT,364036,2182.36858,98491.09287651136,93951.8287901553,95910.8057185655,-1,99255.24683907058,95910.8057185655
2025-02-21 00:00:00,98141.99,98505.0,4h,98084.06,98305.01,226315585.9938791,BTCUSDT,298397,2303.6398,98765.77386096015,93837.7028057065,95910.8057185655,-1,99255.24683907058,95910.8057185655
2025-02-21 04:00:00,98179.76,98610.17,4h,98117.73,98141.99,202212005.34658912,BTCUSDT,212965,2056.48148,99021.70928784541,93757.72904548794,95910.8057185655,-1,99255.24683907058,95910.8057185655
2025-02-21 08:00:00,98629.3,98896.81,4h,98111.11,98179.77,341874391.39129794,BTCUSDT,427453,3470.69828,99348.7156047466,93644.56606192005,96127.3603335801,-1,99255.24683907058,96127.3603335801
2025-02-21 12:00:00,98104.04,99475.0,4h,97177.31,98629.31,878429034.723416,BTCUSDT,1367542,8919.82124,99524.21453182466,93672.78213484201,96127.3603335801,-1,99255.24683907058,96127.3603335801
2025-02-21 16:00:00,95285.11,98757.0,4h,95247.15,98104.04,917491073.6087112,BTCUSDT,1438523,9442.11583,99539.81626900024,93636.6595643331,99255.24683907058,1,99255.24683907058,96127.3603335801
2025-02-21 20:00:00,96181.98,96202.68,4h,94871.95,95285.11,577653826.5095708,BTCUSDT,783645,6056.52477,99534.65007107798,93675.32409558867,98799.38102149675,1,98799.38102149675,92667.70897850324
2025-02-22 00:00:00,96299.07,96455.97,4h,95770.49,96181.99,216217677.79939193,BTCUSDT,288454,2247.9764,99535.62790214541,93682.6020978546,98799.38102149675,1,98799.38102149675,93295.78102957808
2025-02-22 04:00:00,96288.09,96578.99,4h,96273.85,96299.08,134508164.9267504,BTCUSDT,216832,1394.90999,99513.95721277824,93773.53612055507,98799.38102149675,1,98799.38102149675,93493.05372809917
2025-02-22 08:00:00,96580.0,96611.53,4h,96151.0,96288.09,198546301.79949167,BTCUSDT,266309,2059.63477,99505.55608602255,93860.24224731079,98799.38102149675,1,98799.38102149675,93693.26979169421
2025-02-22 12:00:00,96592.0,96980.0,4h,96485.37,96580.0,221446270.3724036,BTCUSDT,294675,2290.85469,99487.14503769537,93965.77996230464,98799.38102149675,1,98799.38102149675,93978.9635521095
2025-02-22 16:00:00,96639.99,96823.53,4h,96345.49,96592.01,222767492.3908212,BTCUSDT,278445,2305.94545,99232.6988369082,94431.54699642512,98799.38102149675,1,98799.38102149675,94126.11312450402
2025-02-22 20:00:00,96551.01,96700.0,4h,96472.22,96640.0,93591226.5337776,BTCUSDT,161703,968.85578,99197.77336702714,94539.7449663062,98799.38102149675,1,98799.38102149675,94205.64271827882
2025-02-23 00:00:00,96414.0,96650.0,4h,96355.17,96551.01,128002544.6623658,BTCUSDT,180142,1326.63672,99161.54771289903,94634.6156204343,98790.54716763512,1,98790.54716763512,94205.64271827882
2025-02-23 04:00:00,96508.85,96558.01,4h,96143.99,96414.0,120004215.1289982,BTCUSDT,181372,1245.52389,99117.22269501479,94747.36897165189,98680.14880925337,1,98680.14880925337,94242.70119074664
2025-02-23 08:00:00,96115.99,96508.86,4h,96083.33,96508.85,117737504.6035073,BTCUSDT,168027,1223.25286,99128.31233062226,94710.72850271105,98528.24411879071,1,98528.24411879071,94242.70119074664
2025-02-23 12:00:00,95436.18,96158.5,4h,95414.25,96115.99,263641357.17108393,BTCUSDT,403896,2752.94714,99178.94346205679,94617.80070460988,98068.06566285115,1,98068.06566285115,94242.70119074664
2025-02-23 16:00:00,95755.99,95876.0,4h,95227.94,95436.19,252935581.74016407,BTCUSDT,270975,2646.03752,99206.40230811943,94552.7960252139,97861.4143797086,1,97861.4143797086,94242.70119074664
2025-02-23 20:00:00,96258.0,96332.44,4h,95522.78,95756.0,162070808.4849048,BTCUSDT,252956,1690.451,99208.41079985778,94518.59003347554,97861.4143797086,1,97861.4143797086,94242.70119074664
2025-02-24 00:00:00,95433.21,96500.0,4h,95311.0,96258.0,253505786.3645534,BTCUSDT,509453,2641.40258,99244.02157606249,94347.80925727086,97861.4143797086,1,97861.4143797086,94242.70119074664
2025-02-24 04:00:00,95872.02,95945.0,4h,95078.01,95433.21,294041671.129519,BTCUSDT,401979,3077.64753,99245.08191828773,94263.75724837897,97861.4143797086,1,97861.4143797086,94242.70119074664
2025-02-24 08:00:00,95821.45,96177.18,4h,95355.0,95872.02,314224781.815843,BTCUSDT,462756,3284.07984,99217.69297353138,94175.60702646864,97861.4143797086,1,97861.4143797086,94242.70119074664
2025-02-24 12:00:00,94323.95,96095.32,4h,93817.06,95821.45,718973922.5006992,BTCUSDT,1110152,7573.60951,99370.94446894698,93807.37053105305,97666.41202797566,1,97666.41202797566,94242.70119074664
2025-02-24 16:00:00,93943.51,95194.59,4h,93666.22,94323.95,529308266.8392908,BTCUSDT,1075367,5598.80012,99312.47213713548,93492.56869619782,96702.37742657687,1,96702.37742657687,94242.70119074664
2025-02-24 20:00:00,91552.88,94571.43,4h,91349.26,93943.52,871755166.7954713,BTCUSDT,1412977,9374.56341,99748.206605571,92494.15756109564,95845.83330524803,1,95845.83330524803,89650.55669475198
2025-02-25 00:00:00,92153.93,92540.69,4h,90912.01,91552.88,803286837.0609281,BTCUSDT,1561887,8746.45217,99846.78987250598,91896.56929416068,94961.45013998562,1,94961.45013998562,89650.55669475198
2025-02-25 04:00:00,89320.01,92327.88,4h,88200.0,92153.93,1330292809.0458317,BTCUSDT,1685478,14740.56517,100476.52537907526,90528.52128759137,94468.94088298634,1,94468.94088298634,89650.55669475198
2025-02-25 08:00:00,89239.39,90000.0,4h,86888.1,89320.01,1566811967.6269016,BTCUSDT,2213686,17685.20523,100719.59990109946,89502.95426556721,92847.24283883702,1,92847.24283883702,85712.15716116298
2025-02-25 12:00:00,87231.26,89544.4,4h,86050.99,89239.39,1586803172.8030643,BTCUSDT,2183289,18057.2139,101292.14054447893,88024.34862218774,92176.72644689518,1,92176.72644689518,85712.15716116298
2025-02-25 16:00:00,87947.25,88065.45,4h,86157.69,87231.63,929129846.6723481,BTCUSDT,1623524,10667.84575,101772.10266604339,86932.89816728997,91530.48362455043,1,91530.48362455043,85712.15716116298
2025-02-25 20:00:00,88680.4,89460.17,4h,87622.64,87947.24,746657867.6953999,BTCUSDT,1021281,8435.82889,101910.55010445864,86169.31906220803,91530.48362455043,1,91530.48362455043,85712.15716116298
2025-02-26 00:00:00,88900.0,89414.15,4h,88148.48,88680.39,310860771.4876836,BTCUSDT,635478,3505.34849,101911.08963676599,85552.19036323401,91530.48362455043,1,91530.48362455043,85712.15716116298
2025-02-26 04:00:00,88720.02,89245.29,4h,88392.45,88900.01,341339770.7898964,BTCUSDT,588500,3843.49941,101849.61217849175,84982.99532150826,91530.48362455043,1,91530.48362455043,85712.15716116298
2025-02-26 08:00:00,88616.8,89314.45,4h,88138.0,88720.01,370998922.9831434,BTCUSDT,579538,4175.40587,101676.6441470836,84492.36335291638,91530.48362455043,1,91530.48362455043,85712.15716116298
